Distrito,Candidato,Partido,Pacto,Votos,%,Resultado,Año
13,72. VALERIA PAZ YAÑEZ ALVAREZ,PTR,AE. Partido de Trabajadores Revolucionarios,2.469,"1,03%",,2021
13,73. KEVIN ANDRES BUSTAMANTE ALAMOS,PTR,AE. Partido de Trabajadores Revolucionarios,818,"0,34%",,2021
13,74. SUELY CILEIDI ARANCIBIA BENICIO,PTR,AE. Partido de Trabajadores Revolucionarios,785,"0,33%",,2021
13,75. CRISTOBAL EDUARDO ESPINOZA TOBAR,PTR,AE. Partido de Trabajadores Revolucionarios,794,"0,33%",,2021
13,76. ANITA PAZ JARAMILLO GALLARDO,PTR,AE. Partido de Trabajadores Revolucionarios,854,"0,36%",,2021
13,77. ALVARO ANDRES PEREZ JORQUERA,PTR,AE. Partido de Trabajadores Revolucionarios,678,"0,28%",,2021
13,78. CAMILA BRUNA FAUNDES,PPD,AH. Nuevo Pacto Social,4.410,"1,84%",,2021
13,79. NICOLAS EMILIO FREIRE CASTELLO,IND-PL,AH. Nuevo Pacto Social,3.065,"1,28%",,2021
13,80. CAROLINA ANDREA FLORES MARIN,IND-CIU,AH. Nuevo Pacto Social,2.376,"0,99%",,2021
13,81. DANIEL MELO CONTRERAS,PS,AH. Nuevo Pacto Social,12.000,"5,01%",,2021
13,82. LORENZO BASCUÑAN HEVIA,PDC,AH. Nuevo Pacto Social,4.721,"1,97%",,2021
13,83. IRMA PEREZ LLANQUIN,PEV,AL. Partido Ecologista Verde,7.312,"3,05%",,2021
13,84. WALTER MUÑOZ GUTIERREZ,PEV,AL. Partido Ecologista Verde,2.941,"1,23%",,2021
13,85. MARIANA SANDOVAL LLANCAFIL,PEV,AL. Partido Ecologista Verde,8.601,"3,59%",,2021
13,86. DANIEL SANCHEZ HUAÑACO,PEV,AL. Partido Ecologista Verde,2.512,"1,05%",,2021
13,87. MARCELO OLIVARES FIGUEROA,PEV,AL. Partido Ecologista Verde,2.107,"0,88%",,2021
13,88. FACUNDO MIRO TAPIA,PEV,AL. Partido Ecologista Verde,1.244,"0,52%",,2021
13,89. JOSUE ALBERT ORMAZABAL MORALES,UPA,AM. Unión Patriótica,1.962,"0,82%",,2021
13,90. CHURI MEIRA MARAMBIO,UPA,AM. Unión Patriótica,815,"0,34%",,2021
13,91. MARIA VALENTINA COFRE REYES,UPA,AM. Unión Patriótica,1.452,"0,61%",,2021
13,92. VERONICA MOLINA RETAMAL,PI,AN. Dignidad Ahora,3.185,"1,33%",,2021
13,93. JULIO OLIVA GARCIA,IND-PI,AN. Dignidad Ahora,1.937,"0,81%",,2021
13,94. MIGUEL ANDRES VILLANUEVA GARRIDO,IND-PI,AN. Dignidad Ahora,1.519,"0,63%",,2021
13,95. NICOLAS MARTINEZ BENIMELIS,IND-PI,AN. Dignidad Ahora,1.589,"0,66%",,2021
13,96. LEONEL RUBEN JARAMILLO COUMERME,PH,AN. Dignidad Ahora,830,"0,35%",,2021
13,97. JUAN EDUARDO BAEZA CARRASCO,IND-PH,AN. Dignidad Ahora,585,"0,24%",,2021
13,98. GAEL FERNANDA YEOMANS ARAYA,CS,AR. Apruebo Dignidad,31.397,"13,12%",,2021
13,99. JAIME ANTONIO FUENTES PURRAN,CS,AR. Apruebo Dignidad,5.512,"2,30%",,2021
13,100. ANTONIO IGNACIO SAAVEDRA GUTIERREZ,IND-COM,AR. Apruebo Dignidad,6.230,"2,60%",,2021
13,101. LUIS LOBOS MEZA,PCCH,AR. Apruebo Dignidad,7.433,"3,11%",,2021
13,102. LORENA PIZARRO SIERRA,PCCH,AR. Apruebo Dignidad,20.792,"8,69%",,2021
13,103. PILAR FARFAN VILLAGRA,FREVS,AR. Apruebo Dignidad,2.751,"1,15%",,2021
13,104. MARIA ELENA BALCAZAR QUINTEROS,CU,AW. Independientes Unidos,13.040,"5,45%",,2021
13,105. JAIME ANTONIO GALAZ GUZMAN,PRO,AY. Partido Progresista de Chile,3.885,"1,62%",,2021
14,60. JUAN ANTONIO COLOMA ALAMOS,UDI,AA. Chile Podemos +,34.862,"10,70%",,2021
14,61. SOFIA RENGIFO OTTONE,IND-UDI,AA. Chile Podemos +,1.998,"0,61%",,2021
14,62. MYRTHA GARATE MARTINEZ,IND-UDI,AA. Chile Podemos +,2.818,"0,86%",,2021
14,63. NATALY VALESKA FINLEZ ZARATE,IND-UDI,AA. Chile Podemos +,2.049,"0,63%",,2021
14,64. TOMAS FUENTES BARROS,RN,AA. Chile Podemos +,8.193,"2,51%",,2021
14,65. ALEJANDRA NOVOA SANDOVAL,RN,AA. Chile Podemos +,8.847,"2,71%",,2021
14,66. HENRY CHRISTOPHER BOYS LOEB,IND-RN,AA. Chile Podemos +,3.990,"1,22%",,2021
14,67. GONZALO ENRIQUE WARD GARFIAS,PDG,AB. Partido de la Gente,5.222,"1,60%",,2021
14,68. LETICIA DEL CARMEN ZUÑIGA SILVA,PDG,AB. Partido de la Gente,3.561,"1,09%",,2021
14,69. FELIPE ANDRES CASTILLO SOTO,PDG,AB. Partido de la Gente,4.407,"1,35%",,2021
14,70. MARIA TRINIDAD ARAYA ORTEGA,PDG,AB. Partido de la Gente,4.225,"1,30%",,2021
14,71. JUAN ALBERTO MENA JIL,PDG,AB. Partido de la Gente,2.117,"0,65%",,2021
14,72. SANDRA PAZ MARTINEZ RUBIO,PDG,AB. Partido de la Gente,3.271,"1,00%",,2021
14,73. RICARDO ELIECER NUÑEZ MARTINEZ,PDG,AB. Partido de la Gente,2.245,"0,69%",,2021
14,74. RAUL LEIVA CARVAJAL,PS,AH. Nuevo Pacto Social,40.952,"12,57%",,2021
14,75. LEONARDO SOTO FERRADA,PS,AH. Nuevo Pacto Social,20.716,"6,36%",,2021
14,76. CAMILA IGNACIA BRICEÑO CARRASCO,PDC,AH. Nuevo Pacto Social,6.154,"1,89%",,2021
14,77. RONALD EDUARDO PEREZ CUEVAS,IND-PDC,AH. Nuevo Pacto Social,1.031,"0,32%",,2021
14,78. CLAUDIA CRISTINA ACEVEDO MORALES,IND-PR,AH. Nuevo Pacto Social,1.189,"0,36%",,2021
14,79. JUAN PABLO RIVERA GONZALEZ,PR,AH. Nuevo Pacto Social,1.470,"0,45%",,2021
14,80. PATRICIO RUBIO GARCIA,PEV,AL. Partido Ecologista Verde,7.208,"2,21%",,2021
14,81. ANDRES BOCAZ CHACON,PEV,AL. Partido Ecologista Verde,4.364,"1,34%",,2021
14,82. EDUARDO GARCIA URZUA,PEV,AL. Partido Ecologista Verde,3.403,"1,04%",,2021
14,83. FRANCISCO VALDÉS REYES,PI,AN. Dignidad Ahora,4.212,"1,29%",,2021
14,84. JOSEFA FAUNDEZ ESPINOZA,IND-PI,AN. Dignidad Ahora,3.534,"1,08%",,2021
14,85. ELIZABETH ROJAS HUENUPE,IND-PI,AN. Dignidad Ahora,2.326,"0,71%",,2021
14,86. CAROLINA SANTIS GONZALEZ,IND-PI,AN. Dignidad Ahora,3.852,"1,18%",,2021
14,87. JUAN DOMINGO VILLAVICENCIO PASTEN,PH,AN. Dignidad Ahora,1.074,"0,33%",,2021
14,88. JAVIER ADRIAN GONZALEZ VERGARA,PH,AN. Dignidad Ahora,690,"0,21%",,2021
14,89. EDUARDO ANDRES ALVARADO ESPINA,IND-PH,AN. Dignidad Ahora,686,"0,21%",,2021
14,90. JUAN IRARRAZAVAL ROSSEL,PRep,AP. Frente Social Cristiano,13.239,"4,06%",,2021
14,91. CRISTOBAL ORREGO SANCHEZ,PRep,AP. Frente Social Cristiano,9.951,"3,05%",,2021
14,92. ANDREA ROSARIO IÑIGUEZ MANSO,PRep,AP. Frente Social Cristiano,3.816,"1,17%",,2021
14,93. TABITA SARAI SILVA LEIVA,PRep,AP. Frente Social Cristiano,5.393,"1,65%",,2021
14,94. PAMELA MARIANA CORDERO AVARIA,IND-PRep,AP. Frente Social Cristiano,2.045,"0,63%",,2021
14,95. HUGO ALEJANDRO VALLEJOS LANDEROS,IND-PRep,AP. Frente Social Cristiano,1.415,"0,43%",,2021
14,96. PATRICIO EDUARDO HASBUN CHARAD,IND-PRep,AP. Frente Social Cristiano,1.813,"0,56%",,2021
14,97. MARISELA SANTIBAÑEZ NOVOA,PCCH,AR. Apruebo Dignidad,55.832,"17,13%",,2021
14,98. CAMILA FERNANDA MUSANTE MULLER,IND-COM,AR. Apruebo Dignidad,12.384,"3,80%",,2021
14,99. ALONDRA CATERINA LIBERTAD ARELLANO HERNANDEZ,CS,AR. Apruebo Dignidad,5.002,"1,53%",,2021
14,100. ALENA MARIA GUTIERREZ MORENO,CS,AR. Apruebo Dignidad,4.058,"1,25%",,2021
14,101. MARCELA SANDOVAL OSORIO,RD,AR. Apruebo Dignidad,4.440,"1,36%",,2021
14,102. LUIS EDUARDO HENRIQUEZ FLORES,IND-RD,AR. Apruebo Dignidad,1.269,"0,39%",,2021
14,103. SHIRLEY FABIOLA LEIVA CATALAN,CU,AW. Independientes Unidos,3.925,"1,20%",,2021
14,104. FELIPE ANDRES CORVALAN DESTEFANI,IND-CU,AW. Independientes Unidos,4.366,"1,34%",,2021
14,105. DYNKO HANZ KOTHER VALDIVIA,CU,AW. Independientes Unidos,701,"0,22%",,2021
14,106. MARCIA DEL CARMEN MILLAQUEO IBARRA,PRO,AY. Partido Progresista de Chile,5.562,"1,71%",,2021
15,60. DIEGO IGNACIO SCHALPER SEPULVEDA,RN,AA. Chile Podemos +,17.096,"8,61%",,2021
15,61. JOHANNA MARIECHEN OLIVARES GRIBBELL,RN,AA. Chile Podemos +,3.598,"1,81%",,2021
15,62. IVONNE ULRIKE MANGELSDORFF GALEB,RN,AA. Chile Podemos +,2.339,"1,18%",,2021
15,63. JOSE MIGUEL URRUTIA CELIS,UDI,AA. Chile Podemos +,5.910,"2,98%",,2021
15,64. NATALIA ROMERO TALGUIA,IND-UDI,AA. Chile Podemos +,10.336,"5,21%",,2021
15,65. JUAN MASFERRER VIDAL,UDI,AA. Chile Podemos +,9.522,"4,80%",,2021
15,66. FABRICIO VENEGAS OLIVARES,PDG,AB. Partido de la Gente,3.253,"1,64%",,2021
15,67. ALEJANDRA CARREÑO PEREZ,PDG,AB. Partido de la Gente,5.636,"2,84%",,2021
15,68. CRISTOPHER SEBASTIAN AHUMADA ESPINOZA,PDG,AB. Partido de la Gente,2.544,"1,28%",,2021
15,69. LINDSEY MARISOL PAVEZ TAPIA,PDG,AB. Partido de la Gente,2.565,"1,29%",,2021
15,70. EDUARDO RODRIGO GALVEZ CANCINO,PDG,AB. Partido de la Gente,2.024,"1,02%",,2021
15,71. NATALIA SANCHEZ ACEITUNO,PS,AH. Nuevo Pacto Social,6.678,"3,36%",,2021
15,72. FELIPE LETELIER NORAMBUENA,IND-PS,AH. Nuevo Pacto Social,3.649,"1,84%",,2021
15,73. CARLOS ORTEGA AEDO,IND-PR,AH. Nuevo Pacto Social,2.711,"1,37%",,2021
15,74. MARIO AUGUSTO OGAZ ORELLANA,PDC,AH. Nuevo Pacto Social,2.144,"1,08%",,2021
15,75. MARTA AMERICA GONZALEZ OLEA,IND-PPD,AH. Nuevo Pacto Social,1.968,"0,99%",,2021
15,76. RAUL SOTO MARDONES,PPD,AH. Nuevo Pacto Social,55.103,"27,76%",,2021
15,77. JORGE BUSTOS MELLADO,PEV,AL. Partido Ecologista Verde,2.444,"1,23%",,2021
15,78. CAROLINA FERNANDEZ GONZALEZ,PEV,AL. Partido Ecologista Verde,5.541,"2,79%",,2021
15,79. CARLOS MIRANDA MUÑOZ,PEV,AL. Partido Ecologista Verde,1.646,"0,83%",,2021
15,80. VICENTE ANDRES ROJAS ARANCIBIA,UPA,AM. Unión Patriótica,1.753,"0,88%",,2021
15,81. IGNACIO PATRICIO VIDAL RIVERS,PRep,AP. Frente Social Cristiano,3.179,"1,60%",,2021
15,82. PABLO SANCHEZ MARQUEZ,PRep,AP. Frente Social Cristiano,2.445,"1,23%",,2021
15,83. FUAD HAMED SLEMAN,IND-PRep,AP. Frente Social Cristiano,5.043,"2,54%",,2021
15,84. ALEX ORLANDO BRUCHER HERMOSILLA,IND-PRep,AP. Frente Social Cristiano,1.208,"0,61%",,2021
15,85. FRANCISCA MARIA PRIETO ALCALDE,IND-PRep,AP. Frente Social Cristiano,1.846,"0,93%",,2021
15,86. HUGO BOZA VALDENEGRO,FREVS,AR. Apruebo Dignidad,6.136,"3,09%",,2021
15,87. ROBERTO VILLAGRA REYES,IND-FREVS,AR. Apruebo Dignidad,5.121,"2,58%",,2021
15,88. MARCELA PATRICIA RIQUELME ALIAGA,IND-CS,AR. Apruebo Dignidad,11.494,"5,79%",,2021
15,89. PATRICIA ANDREA TORREALBA PINO,IND-CS,AR. Apruebo Dignidad,2.627,"1,32%",,2021
15,90. RAISA TAMARA MARTINEZ MUÑOZ,PCCH,AR. Apruebo Dignidad,5.205,"2,62%",,2021
15,91. YERKO EDVARD SCHEIHING SEPULVEDA,IND-COM,AR. Apruebo Dignidad,675,"0,34%",,2021
15,92. MERCEDES ELENA ESCALONA PAREDES,CU,AW. Independientes Unidos,3.180,"1,60%",,2021
15,93. FRANCISCO JAVIER BAEZA LEIVA,PRO,AY. Partido Progresista de Chile,1.851,"0,93%",,2021
16,60. CARLA ANDREA MORALES MALDONADO,RN,AA. Chile Podemos +,16.024,"11,82%",,2021
16,61. JUAN DE DIOS VALDIVIESO TAGLE,IND-RN,AA. Chile Podemos +,7.932,"5,85%",,2021
16,62. EDUARDO CORNEJO LAGOS,UDI,AA. Chile Podemos +,10.882,"8,03%",,2021
16,63. JULIO DIEGO IBARRA MALDONADO,IND-UDI,AA. Chile Podemos +,3.320,"2,45%",,2021
16,64. MARIA IGNACIA CASTRO ROJAS,UDI,AA. Chile Podemos +,3.208,"2,37%",,2021
16,65. JOSE ANTONIO CARVALLO CASTRO,PDG,AB. Partido de la Gente,4.176,"3,08%",,2021
16,66. CATALINA BEATRIZ DIAZ HENRIQUEZ,PDG,AB. Partido de la Gente,4.576,"3,38%",,2021
16,67. COSME MELLADO PINO,PR,AH. Nuevo Pacto Social,13.478,"9,94%",,2021
16,68. CAROLINA CUCUMIDES CALDERON,IND-PS,AH. Nuevo Pacto Social,11.486,"8,47%",,2021
16,69. BERNARDO CORNEJO CERON,PDC,AH. Nuevo Pacto Social,7.095,"5,23%",,2021
16,70. MARIA JOSE DIAZ BECERRA,IND-PPD,AH. Nuevo Pacto Social,4.361,"3,22%",,2021
16,71. GONZALO DEL CARMEN RUBIO FUENZALIDA,UPA,AM. Unión Patriótica,2.533,"1,87%",,2021
16,72. MATIAS JOSE DEL REAL RICHASSE,PRep,AP. Frente Social Cristiano,4.534,"3,34%",,2021
16,73. FABIOLA TORRES FARIAS,PRep,AP. Frente Social Cristiano,2.323,"1,71%",,2021
16,74. ALEJANDRO ROGERS BOZZOLO,PRep,AP. Frente Social Cristiano,1.252,"0,92%",,2021
16,75. MAURICIO RENE RAMIREZ DONDERS,IND-PRep,AP. Frente Social Cristiano,794,"0,59%",,2021
16,76. VALERIA BEATRIZ FANNY ARANCIBIA LUCO,IND-PRep,AP. Frente Social Cristiano,648,"0,48%",,2021
16,77. FELIX BUGUEÑO SOTELO,FREVS,AR. Apruebo Dignidad,9.027,"6,66%",,2021
16,78. XIMENA MARIL PILQUIMAN,FREVS,AR. Apruebo Dignidad,5.708,"4,21%",,2021
16,79. RODRIGO IVAN CORDOVA SEGUEL,PCCH,AR. Apruebo Dignidad,3.839,"2,83%",,2021
16,80. IANCU ANDRES CORDESCU DONOSO,IND-PCCH,AR. Apruebo Dignidad,4.818,"3,55%",,2021
16,81. PAOLA MARIA VILLEGAS DELGADO,IND-COM,AR. Apruebo Dignidad,1.565,"1,15%",,2021
16,82. MATIAS JESUS SANCHEZ DIAZ,IND-CU,AW. Independientes Unidos,1.174,"0,87%",,2021
16,83. HUGO DEL CARMEN ARIAS GONZALEZ,CU,AW. Independientes Unidos,736,"0,54%",,2021
16,84. ANDREA BERNARDITA FLORES CALDERON,CU,AW. Independientes Unidos,780,"0,58%",,2021
16,85. MAURICIO ANDRES VIDAL LEYTON,PRO,AY. Partido Progresista de Chile,959,"0,71%",,2021
16,86. YASNA ZAVALLA MORALES,IND,Candidatura Independiente,8.329,"6,14%",,2021
17,60. JORGE GUZMAN ZEPEDA,EVOP,AA. Chile Podemos +,12.700,"5,25%",,2021
17,61. PABLO IGNACIO VERDUGO VERGARA,IND-EVOP,AA. Chile Podemos +,5.270,"2,18%",,2021
17,62. FELIPE DONOSO CASTRO,UDI,AA. Chile Podemos +,11.763,"4,87%",,2021
17,63. MARIA PAZ MUÑOZ SOLIS,UDI,AA. Chile Podemos +,3.063,"1,27%",,2021
17,64. FELIPE VALDOVINOS RODRIGUEZ,UDI,AA. Chile Podemos +,7.230,"2,99%",,2021
17,65. HUGO REY MARTINEZ,RN,AA. Chile Podemos +,17.699,"7,32%",,2021
17,66. YAZNA MARIA BARRERA CESAREO,IND-RN,AA. Chile Podemos +,2.660,"1,10%",,2021
17,67. PABLO SAMUEL PRIETO LORCA,IND-RN,AA. Chile Podemos +,5.727,"2,37%",,2021
17,68. NICOLAS FRANCISCO AGUILERA FERNANDEZ,PDG,AB. Partido de la Gente,7.098,"2,94%",,2021
17,69. MADISON WALESKA MIRANDA CEA,PDG,AB. Partido de la Gente,2.238,"0,93%",,2021
17,70. PEDRO ALVARO ALONSO HERRERA VERGARA,PDG,AB. Partido de la Gente,3.949,"1,63%",,2021
17,71. VIVIANA DE LAS MERCEDES RODRIGUEZ SAAVEDRA,PDG,AB. Partido de la Gente,5.467,"2,26%",,2021
17,72. ABRAHAM ELISEO ORTIZ ORELLANA,PDG,AB. Partido de la Gente,2.233,"0,92%",,2021
17,73. GERARDO MUÑOZ RIQUELME,PDC,AH. Nuevo Pacto Social,6.513,"2,69%",,2021
17,74. MARIA ELENA VILLAGRAN PAREDES,PDC,AH. Nuevo Pacto Social,4.906,"2,03%",,2021
17,75. ALEXIS SEPULVEDA SOTO,PR,AH. Nuevo Pacto Social,14.044,"5,81%",,2021
17,76. ANGELICA VELASQUEZ PEREZ,IND-PR,AH. Nuevo Pacto Social,1.501,"0,62%",,2021
17,77. CLAUDIO ANDRES REYES GONZALEZ,IND-CIU,AH. Nuevo Pacto Social,3.588,"1,48%",,2021
17,78. MAURICIO ANDRES AGUILERA MUÑOZ,CIU,AH. Nuevo Pacto Social,952,"0,39%",,2021
17,79. BORIS DURAN REYES,PS,AH. Nuevo Pacto Social,5.048,"2,09%",,2021
17,80. CARLOS SOTO GUTIERREZ,PS,AH. Nuevo Pacto Social,3.142,"1,30%",,2021
17,81. PAOLA ROSSANA ESPINOSA CORDERO,IND-PH,AN. Dignidad Ahora,1.850,"0,77%",,2021
17,82. CARLOS ALONSO DIAZ ROJAS,PH,AN. Dignidad Ahora,1.704,"0,70%",,2021
17,83. VICTOR BENEDICTO MIRANDA MARIN,PH,AN. Dignidad Ahora,736,"0,30%",,2021
17,84. PAMELA ANDREA HENRIQUEZ ROJAS,IND-PH,AN. Dignidad Ahora,9.265,"3,83%",,2021
17,85. ALVARO EDUARDO SALAS MENA,IND-PI,AN. Dignidad Ahora,1.641,"0,68%",,2021
17,86. ANDREA VALESKA BERRIOS VALENZUELA,IND-PI,AN. Dignidad Ahora,1.433,"0,59%",,2021
17,87. CARLOS GREZ ROJAS,IND-PI,AN. Dignidad Ahora,1.470,"0,61%",,2021
17,88. BENJAMIN MORENO BASCUR,PRep,AP. Frente Social Cristiano,16.716,"6,92%",,2021
17,89. MARIA FRANCISCA VALENZUELA SERMINI,PRep,AP. Frente Social Cristiano,3.093,"1,28%",,2021
17,90. JUAN CARLOS VIDAURRAZAGA GONZALEZ,PRep,AP. Frente Social Cristiano,2.779,"1,15%",,2021
17,91. ALEJANDRA EVELYN APABLAZA ELIZONDO,PRep,AP. Frente Social Cristiano,1.571,"0,65%",,2021
17,92. ROSANNA MARIA GARCIA CHEVECICH,IND-PRep,AP. Frente Social Cristiano,3.779,"1,56%",,2021
17,93. ELIAS VISTOSO URRUTIA,IND-PRep,AP. Frente Social Cristiano,4.821,"1,99%",,2021
17,94. ROXANA JACQUELINE CEA GOMEZ,IND-PRep,AP. Frente Social Cristiano,1.077,"0,45%",,2021
17,95. JORGE CABEZAS CORTES,PRep,AP. Frente Social Cristiano,1.098,"0,45%",,2021
17,96. ANA VALESKA MUÑOZ MUÑOZ,FREVS,AR. Apruebo Dignidad,5.277,"2,18%",,2021
17,97. ALEJANDRA MOLINA TOBAR,FREVS,AR. Apruebo Dignidad,2.951,"1,22%",,2021
17,98. ROMY NATHALIE BERNAL DIAZ,IND-FREVS,AR. Apruebo Dignidad,2.496,"1,03%",,2021
17,99. MERCEDES BULNES NUÑEZ,IND-RD,AR. Apruebo Dignidad,8.448,"3,50%",,2021
17,100. FELIPE IGNACIO VALDÉS BOBADILLA,RD,AR. Apruebo Dignidad,2.592,"1,07%",,2021
17,101. CLAUDIA PAOLA VASQUEZ FUSTER,RD,AR. Apruebo Dignidad,2.383,"0,99%",,2021
17,102. ANA CECILIA RETAMAL RAMOS,PCCH,AR. Apruebo Dignidad,7.273,"3,01%",,2021
17,103. JENNY ARACELI IBARRA CONCHA,IND-PCCH,AR. Apruebo Dignidad,1.642,"0,68%",,2021
17,104. FRANCISCO PULGAR CASTILLO,IND-CU,AW. Independientes Unidos,23.044,"9,53%",,2021
17,105. CARLOS ENRIQUE VEGA RAMOS,IND-CU,AW. Independientes Unidos,1.695,"0,70%",,2021
17,106. NATALIA ARACELY NAHUELMAN ESPARZA,IND-CU,AW. Independientes Unidos,2.743,"1,13%",,2021
17,107. JAVIER ESTEBAN ALVARADO VALDÉS,CU,AW. Independientes Unidos,1.338,"0,55%",,2021
18,60. ROLANDO RENTERIA MOLLER,UDI,AA. Chile Podemos +,7.985,"6,78%",,2021
18,61. GUSTAVO BENAVENTE VERGARA,UDI,AA. Chile Podemos +,8.099,"6,88%",,2021
18,62. MARIA ANGELICA CANCINO CISTERNA,EVOP,AA. Chile Podemos +,1.276,"1,08%",,2021
18,63. JOHN LEANDRO SANCHO BICHET,RN,AA. Chile Podemos +,9.979,"8,48%",,2021
18,64. PAULA LABRA BESSERER,IND-RN,AA. Chile Podemos +,13.037,"11,07%",,2021
18,65. JORGE ENRIQUE ROJAS CARVAJAL,PDG,AB. Partido de la Gente,5.410,"4,59%",,2021
18,66. JONATHAN EDUARDO NORAMBUENA BARROS,IND-PDC,AH. Nuevo Pacto Social,8.898,"7,56%",,2021
18,67. CLAUDIA LORETTO ARAVENA LAGOS,PDC,AH. Nuevo Pacto Social,2.569,"2,18%",,2021
18,68. JAIME NARANJO ORTIZ,PS,AH. Nuevo Pacto Social,14.996,"12,74%",,2021
18,69. FELIPE BARNACHEA VASQUEZ,PS,AH. Nuevo Pacto Social,966,"0,82%",,2021
18,70. MARIA SOLEDAD VILLALON BERRIOS,IND-PR,AH. Nuevo Pacto Social,403,"0,34%",,2021
18,71. IVAN CRUZ APABLAZA MENDEZ,PI,AN. Dignidad Ahora,1.261,"1,07%",,2021
18,72. BARBARA ANDREA CUBILLOS FLORES,PH,AN. Dignidad Ahora,781,"0,66%",,2021
18,73. JUAN PABLO ESPINOSA MORALES,PH,AN. Dignidad Ahora,499,"0,42%",,2021
18,74. ROSA GUILLERMINA CATRILEO ARANEDA,PRep,AP. Frente Social Cristiano,4.730,"4,02%",,2021
18,75. NELSON DAVID ALVAREZ GALLEGUILLOS,PRep,AP. Frente Social Cristiano,2.217,"1,88%",,2021
18,76. MERY PAOLA AGUILA GAJARDO,IND-PRep,AP. Frente Social Cristiano,1.283,"1,09%",,2021
18,77. CONSUELO DE LOS ANGELES VELOSO AVILA,RD,AR. Apruebo Dignidad,8.909,"7,57%",,2021
18,78. FRANCISCO JAVIER PINOCHET ROJAS,RD,AR. Apruebo Dignidad,3.589,"3,05%",,2021
18,79. PRISCILA VERONICA GONZALEZ CARRILLO,IND-PCCH,AR. Apruebo Dignidad,4.643,"3,94%",,2021
18,80. RODRIGO BRAVO BUSTOS,IND-PCCH,AR. Apruebo Dignidad,611,"0,52%",,2021
18,81. RIGOBERTO VALDIVIA ARAVENA,IND-FREVS,AR. Apruebo Dignidad,436,"0,37%",,2021
18,82. CARLA MANTEROLA ACLE,CU,AW. Independientes Unidos,908,"0,77%",,2021
18,83. JORGE EDUARDO MUÑOZ SAAVEDRA,IND-CU,AW. Independientes Unidos,4.437,"3,77%",,2021
18,84. FRANCISCO JAVIER ANTONIO PEREZ VILLEGAS,IND-CU,AW. Independientes Unidos,576,"0,49%",,2021
18,85. ANDREA VALESKA MORALES PENROZ,PRO,AY. Partido Progresista de Chile,942,"0,80%",,2021
18,86. FELIPE GONZALEZ LOPEZ,IND,Candidatura Independiente,3.457,"2,94%",,2021
18,87. PAULA NUCHE GARRIDO,IND,Candidatura Independiente,4.846,"4,12%",,2021
19,60. CRISTOBAL MARTINEZ RAMIREZ,UDI,AA. Chile Podemos +,29.957,"17,80%",,2021
19,61. MARTA PILAR BRAVO SALINAS,UDI,AA. Chile Podemos +,11.266,"6,69%",,2021
19,62. NATALY JAZMIN DE LA HOZ MORAGA,EVOP,AA. Chile Podemos +,1.908,"1,13%",,2021
19,63. ANGELICA DEL CARMEN CUEVAS PALOMINOS,RN,AA. Chile Podemos +,2.444,"1,45%",,2021
19,64. CAROLINA ANDREA CHAVEZ ECHEVERRIA,RN,AA. Chile Podemos +,4.116,"2,45%",,2021
19,65. FRANK CARLOS SAUERBAUM MUÑOZ,RN,AA. Chile Podemos +,15.566,"9,25%",,2021
19,66. CHRISTIAN ALBERTO ASTUDILLO MUÑOZ,PDG,AB. Partido de la Gente,4.539,"2,70%",,2021
19,67. ALEXIS GERMAN ORMEÑO SILVA,PDG,AB. Partido de la Gente,2.003,"1,19%",,2021
19,68. CLAUDIA ALEJANDRA TAPIA SAAVEDRA,PDG,AB. Partido de la Gente,5.296,"3,15%",,2021
19,69. DANIEL ENRIQUE GODOY LAGOS,PDG,AB. Partido de la Gente,3.746,"2,23%",,2021
19,70. CRISTIAN ORTIZ RUBIO,PR,AH. Nuevo Pacto Social,7.274,"4,32%",,2021
19,71. CARLOS PARRA MERINO,PR,AH. Nuevo Pacto Social,1.387,"0,82%",,2021
19,72. FELIPE CAMAÑO CARDENAS,IND-PDC,AH. Nuevo Pacto Social,8.106,"4,82%",,2021
19,73. SILVANA NEIRA LLANOS,PDC,AH. Nuevo Pacto Social,4.352,"2,59%",,2021
19,74. PATRICIA RUBIO ESCOBAR,PPD,AH. Nuevo Pacto Social,5.374,"3,19%",,2021
19,75. PAULO DE LA FUENTE PAREDES,PPD,AH. Nuevo Pacto Social,4.656,"2,77%",,2021
19,76. JULIO BECERRA ESPINOZA,PEV,AL. Partido Ecologista Verde,4.176,"2,48%",,2021
19,77. PATRICIO PALMA MOLINA,PEV,AL. Partido Ecologista Verde,1.457,"0,87%",,2021
19,78. GRACIELA HUENUMAN LINCOPI,PEV,AL. Partido Ecologista Verde,3.526,"2,10%",,2021
19,79. RUDDY FIGUEROA GONZALEZ,PEV,AL. Partido Ecologista Verde,729,"0,43%",,2021
19,80. FRANCISCO GUTIERREZ FIGUEROA,PEV,AL. Partido Ecologista Verde,1.243,"0,74%",,2021
19,81. MARIA CONSUELO VILLASEÑOR SOTO,IND-PH,AN. Dignidad Ahora,8.578,"5,10%",,2021
19,82. MONSERRAT ALEJANDRA ARRATIA ZAPATA,IND-PH,AN. Dignidad Ahora,2.212,"1,31%",,2021
19,83. LUIS ALEXIS ORELLANA PEÑA,IND-PI,AN. Dignidad Ahora,1.722,"1,02%",,2021
19,84. SARA CONCHA SMITH,PCCR,AP. Frente Social Cristiano,5.303,"3,15%",,2021
